PCL_ID,ROAD,JUNCTION,POI_DENSIT,POP_DENSIT,MIXTURE,AMENITIES,ACCESSIBIL,A_TRANSPOR,A_AMENETIE,GDP,TERTIARY,INCOME,CITY_LEVEL,BUS,EDU,GOV,CVS,DCENTER,DSUBC,DRAIL,DTRAN,DGREEN,DMALL,DHOSPITAL,Y_DP_COMME,Y_LN_DP_CO,Y_HOUSINGP,Y_WEIBO,E_NAME,CITYID
142405,2731.85,16,1,4496,0.0,0.0,7.033,4.415,8.08,78047.0,75.51,66458.7,5,0,0.0,0,0.0,24.166,3.162,5.831,3.0,1.0,7.071,5.0,2,0.693,0.0,10,Beijing,1
142407,6308.76,42,48,4569,1.07026,4.75,6.291,3.581,7.375,78047.0,75.51,66458.7,5,10,8.0,0,1.0,23.409,1.414,4.0,3.162,2.828,5.099,4.123,5,1.609,0.0,47,Beijing,1
142408,2836.69,5,2,895,0.0,0.0,5.753,2.914,6.889,78047.0,75.51,66458.7,5,0,0.0,0,0.0,23.087,1.0,3.0,2.828,2.236,4.123,4.0,1,0.0,21037.0,121,Beijing,1
142411,9814.5,69,25,895,1.22779,3.25,3.884,0.0,5.438,78047.0,75.51,66458.7,5,8,1.0,1,3.0,22.361,1.414,0.0,0.0,1.0,1.414,1.0,3,1.099,21037.0,5,Beijing,1
141684,3838.74,15,3,4658,0.562173,1.0,5.852,2.562,7.169,78047.0,75.51,66458.7,5,3,0.0,0,1.0,22.361,4.123,1.0,4.123,4.123,2.236,3.0,108,4.682,0.0,7,Beijing,1
141688,10947.3,80,179,3308,1.74813,24.75,4.939,1.0,6.515,78047.0,75.51,66458.7,5,89,5.0,1,4.0,22.0,3.162,1.0,1.0,5.0,1.414,1.0,76,4.331,12824.0,99,Beijing,1
141689,3241.76,14,19,2852,0.971517,2.5,5.395,1.414,6.987,78047.0,75.51,66458.7,5,8,1.0,0,1.0,22.023,3.606,1.414,1.414,5.657,2.236,1.414,6,1.792,12824.0,20,Beijing,1
141695,6103.99,19,13,2460,0.955966,3.75,6.654,2.081,8.484,78047.0,75.51,66458.7,5,12,1.0,0,2.0,23.087,3.162,3.162,1.0,10.77,3.162,2.236,1,0.0,8077.0,31,Beijing,1
141696,7517.11,43,2,1928,0.0,0.0,6.804,1.803,8.804,78047.0,75.51,66458.7,5,0,0.0,0,0.0,23.409,3.606,3.606,0.0,11.402,3.606,2.0,2,0.693,8077.0,0,Beijing,1
141699,2857.78,2,1,1826,0.0,0.0,7.338,3.914,8.708,78047.0,75.51,66458.7,5,0,0.0,0,0.0,24.597,5.0,5.0,2.828,8.944,2.0,3.0,2,0.693,8077.0,6,Beijing,1
141716,1962.83,7,1,640,0.0,0.0,7.031,1.0,9.443,78047.0,75.51,66458.7,5,0,0.0,0,0.0,28.284,7.071,1.0,1.0,4.123,6.325,1.414,5,1.609,21037.0,1,Beijing,1
141719,3781.53,17,9,0,0.645979,0.5,7.771,2.581,9.847,78047.0,75.51,66458.7,5,2,0.0,0,0.0,28.018,8.062,3.162,2.0,5.657,6.083,1.414,1,0.0,0.0,2,Beijing,1
142872,14848.1,162,169,8533,1.68843,17.25,3.265,0.5,4.371,78047.0,75.51,66458.7,5,53,13.0,0,3.0,18.439,1.0,1.0,0.0,1.414,0.0,1.0,235,5.46,29032.0,714,Beijing,1
142873,16085.3,150,172,8533,1.78475,22.75,3.212,0.0,4.497,78047.0,75.51,66458.7,5,67,12.0,4,8.0,18.248,1.0,0.0,0.0,2.236,1.0,0.0,3321,8.108,29032.0,868,Beijing,1
142874,3791.08,20,3,4298,0.884845,3.75,3.681,0.5,4.954,78047.0,75.51,66458.7,5,1,1.0,1,12.0,18.111,1.414,1.0,0.0,2.828,1.414,1.0,299,5.7,46568.0,137,Beijing,1
142875,3428.93,11,8,4298,0.517347,1.25,4.301,1.5,5.421,78047.0,75.51,66458.7,5,0,3.0,0,2.0,18.028,2.236,2.0,1.0,3.606,2.236,1.0,5,1.609,46568.0,16,Beijing,1
142876,4660.82,33,15,4298,1.02097,6.25,4.898,2.5,5.857,78047.0,75.51,66458.7,5,20,0.0,0,5.0,18.0,3.162,3.0,2.0,4.472,2.236,1.414,24,3.178,46568.0,131,Beijing,1
142877,7824.07,36,34,4874,1.08922,3.0,5.279,2.707,6.307,78047.0,75.51,66458.7,5,6,2.0,0,4.0,18.028,4.123,4.0,1.414,5.385,2.0,2.0,178,5.182,19103.0,36,Beijing,1
142879,4942.3,13,11,4874,0.826257,0.25,5.929,3.257,6.998,78047.0,75.51,66458.7,5,0,1.0,0,0.0,18.248,6.083,5.099,1.414,5.831,2.828,2.0,4,1.386,19103.0,9,Beijing,1
142881,5707.12,13,0,4874,-1.0,0.5,6.359,4.32,7.174,78047.0,75.51,66458.7,5,2,0.0,0,0.0,18.974,9.055,6.403,2.236,3.606,2.236,2.0,17,2.833,19103.0,11,Beijing,1
142883,5789.35,32,27,1758,0.116837,4.5,6.744,4.202,7.762,78047.0,75.51,66458.7,5,18,0.0,0,0.0,19.698,11.045,6.403,2.0,3.0,2.236,2.828,46,3.829,23264.0,20,Beijing,1
143816,15384.2,114,165,3315,1.66542,13.5,4.681,0.0,6.554,78047.0,75.51,66458.7,5,44,3.0,4,3.0,15.556,14.213,0.0,0.0,2.0,0.0,1.0,10371,9.247,26283.0,264,Beijing,1
143817,12221.5,91,67,3315,1.53604,6.25,5.328,1.0,7.059,78047.0,75.51,66458.7,5,22,2.0,0,1.0,16.279,13.601,1.0,1.0,3.0,1.0,1.414,1359,7.215,26283.0,57,Beijing,1
143818,13011.0,100,34,3315,1.06103,6.25,5.699,1.414,7.414,78047.0,75.51,66458.7,5,23,1.0,0,1.0,17.029,13.038,1.414,1.414,4.0,2.0,1.0,26,3.258,26283.0,36,Beijing,1
143819,9029.02,69,11,1723,1.045,2.5,6.174,2.236,7.75,78047.0,75.51,66458.7,5,8,2.0,0,0.0,17.804,12.53,2.236,2.236,5.0,2.0,1.414,16,2.773,14655.0,20,Beijing,1
143821,10959.5,71,65,1669,1.23814,5.0,6.219,2.0,7.907,78047.0,75.51,66458.7,5,19,0.0,0,1.0,19.416,11.705,2.0,2.0,7.0,0.0,1.414,194,5.268,14655.0,42,Beijing,1
143822,13011.5,118,86,1378,1.48248,6.5,6.236,1.0,8.33,78047.0,75.51,66458.7,5,21,1.0,2,2.0,20.248,11.402,1.0,1.0,8.0,1.0,1.0,80,4.382,14655.0,241,Beijing,1
143823,2004.16,12,20,1723,1.0189,1.25,6.301,0.0,8.821,78047.0,75.51,66458.7,5,2,0.0,0,3.0,21.095,11.18,0.0,0.0,9.0,1.414,1.414,8,2.079,14655.0,52,Beijing,1
143824,1583.82,5,2,1714,0.0,0.0,7.067,1.0,9.494,78047.0,75.51,66458.7,5,0,0.0,0,0.0,21.954,11.045,1.0,1.0,10.0,2.236,2.236,1,0.0,14655.0,0,Beijing,1
143908,4680.79,29,5,2196,0.409944,2.0,4.397,1.825,5.425,78047.0,75.51,66458.7,5,8,0.0,0,0.0,18.358,3.606,2.236,1.414,3.162,1.0,1.0,15,2.708,24709.0,23,Beijing,1
143909,3233.37,31,32,2981,1.07947,6.0,3.962,1.5,4.947,78047.0,75.51,66458.7,5,24,0.0,0,0.0,17.493,4.243,2.0,1.0,3.0,0.0,0.0,208,5.338,24709.0,33,Beijing,1
143910,8356.11,38,51,2981,1.26099,12.75,4.016,1.118,5.176,78047.0,75.51,66458.7,5,43,0.0,3,5.0,16.643,5.0,2.236,0.0,2.236,1.0,1.0,76,4.331,24709.0,654,Beijing,1
143912,11188.1,69,131,11144,1.93965,12.5,4.101,1.5,5.142,78047.0,75.51,66458.7,5,39,5.0,6,0.0,15.0,6.708,3.0,0.0,1.0,3.0,0.0,9,2.197,26672.0,11,Beijing,1
89666,6457.91,40,61,6084,1.90272,4.75,12.223,6.207,14.629,32439.0,32.27,30824.1,2,9,2.0,3,5.0,3.606,38.471,11.0,1.414,29.069,1.0,1.0,172,5.147,0.0,202,Chuzhou,249
89987,14034.6,95,669,5755,1.76359,22.0,11.765,6.083,14.038,32439.0,32.27,30824.1,2,28,19.0,7,34.0,1.414,40.608,12.166,0.0,27.166,0.0,1.0,7060,8.862,0.0,495,Chuzhou,249
89988,12912.5,103,502,6084,1.85324,29.0,11.723,6.021,14.004,32439.0,32.27,30824.1,2,34,37.0,33,12.0,2.236,39.623,12.042,0.0,28.16,0.0,0.0,6991,8.852,0.0,506,Chuzhou,249
89989,8693.84,35,121,6080,1.41012,8.75,12.279,6.5,14.591,32439.0,32.27,30824.1,2,3,4.0,12,16.0,3.162,38.639,12.0,1.0,29.155,1.0,1.0,202,5.308,0.0,359,Chuzhou,249
90308,9935.38,71,260,5640,1.83612,17.75,12.146,7.076,14.173,32439.0,32.27,30824.1,2,25,11.0,14,21.0,1.0,40.792,13.153,1.0,27.074,1.0,1.0,3098,8.039,0.0,254,Chuzhou,249
90309,9054.81,58,24,5231,1.33254,4.0,11.989,7.019,13.977,32439.0,32.27,30824.1,2,3,1.0,1,11.0,2.0,39.812,13.038,1.0,28.071,0.0,0.0,171,5.142,0.0,75,Chuzhou,249
90312,7148.36,24,9,5579,0.271051,0.5,12.86,8.158,14.741,32439.0,32.27,30824.1,2,2,0.0,0,0.0,5.0,36.878,13.153,3.162,29.411,1.414,1.0,3,1.099,0.0,22,Chuzhou,249
90628,6248.69,29,26,5000,1.63698,3.75,12.364,8.277,13.999,32439.0,32.27,30824.1,2,9,1.0,2,3.0,1.0,41.976,14.318,2.236,26.019,1.0,0.0,6,1.792,0.0,37,Chuzhou,249
91276,6129.11,33,39,4065,0.966284,1.0,13.872,10.252,15.32,32439.0,32.27,30824.1,2,2,0.0,0,2.0,5.0,38.601,16.031,4.472,30.0,2.0,1.0,4,1.386,0.0,15,Chuzhou,249
142060,9927.29,58,15,895,1.08549,7.25,5.326,0.0,7.457,78047.0,75.51,66458.7,5,28,0.0,1,0.0,25.318,4.123,0.0,0.0,2.0,3.606,2.236,4,1.386,21037.0,17,Beijing,1
142061,5468.23,31,6,895,0.47142,1.5,5.579,1.0,7.41,78047.0,75.51,66458.7,5,3,0.0,0,3.0,25.179,4.472,1.0,1.0,2.236,3.162,2.0,28,3.332,21037.0,41,Beijing,1
142063,3327.79,6,1,895,0.0,0.0,6.462,2.914,7.882,78047.0,75.51,66458.7,5,0,0.0,0,0.0,25.02,5.385,3.0,2.828,3.606,3.162,2.236,1,0.0,21037.0,4,Beijing,1
142067,5656.07,23,27,1685,1.1512,1.0,7.991,4.618,9.341,78047.0,75.51,66458.7,5,0,4.0,0,0.0,25.179,7.81,7.0,2.236,7.28,3.606,2.828,1,0.0,20689.0,5,Beijing,1
142146,9726.44,76,124,6259,1.68766,16.25,4.774,3.621,5.235,78047.0,75.51,66458.7,5,53,6.0,5,1.0,26.173,0.0,4.243,3.0,0.0,0.0,0.0,38,3.638,9684.0,51,Beijing,1
142147,9335.71,71,60,6259,1.67228,12.5,5.121,3.384,5.815,78047.0,75.51,66458.7,5,36,1.0,9,4.0,26.077,0.0,3.606,3.162,1.0,1.0,1.0,292,5.677,9684.0,109,Beijing,1
142148,5001.0,29,12,6259,0.761602,7.0,5.203,2.995,6.087,78047.0,75.51,66458.7,5,25,2.0,0,1.0,26.019,0.0,2.828,3.162,2.0,1.0,1.414,79,4.369,9684.0,28,Beijing,1
142149,5209.23,21,12,3046,1.20643,5.25,5.555,2.618,6.73,78047.0,75.51,66458.7,5,21,0.0,0,0.0,26.0,1.0,2.236,3.0,3.0,1.414,2.236,2,0.693,12824.0,9,Beijing,1
143245,1768.52,6,4,1964,0.0,0.5,10.997,5.801,13.075,78047.0,75.51,66458.7,5,2,0.0,0,0.0,25.495,16.279,8.602,3.0,13.601,9.0,1.0,4,1.386,18065.0,12,Beijing,1
143315,7207.07,29,9,2568,0.0,0.0,6.431,5.031,6.99,78047.0,75.51,66458.7,5,0,0.0,0,0.0,25.554,2.236,8.062,2.0,3.162,3.0,1.0,4,1.386,24709.0,0,Beijing,1
143316,3990.1,16,2,2981,0.0,0.0,5.833,4.061,6.542,78047.0,75.51,66458.7,5,0,0.0,0,0.0,25.239,2.236,6.708,1.414,2.0,2.236,1.0,1,0.0,24709.0,0,Beijing,1
143317,9785.75,60,24,2981,0.875796,2.0,5.473,4.034,6.048,78047.0,75.51,66458.7,5,4,4.0,0,0.0,24.413,2.0,5.831,2.236,1.0,1.414,1.414,11,2.398,24709.0,0,Beijing,1
143318,12900.1,105,30,2705,1.83721,4.25,4.943,3.5,5.52,78047.0,75.51,66458.7,5,13,1.0,3,0.0,23.601,2.0,5.0,2.0,0.0,1.0,1.0,550,6.31,24709.0,34,Beijing,1
143321,9203.61,29,19,2661,0.592804,3.75,5.389,2.618,6.497,78047.0,75.51,66458.7,5,11,0.0,0,4.0,21.26,2.828,3.0,2.236,3.0,3.162,2.236,101,4.615,24709.0,27,Beijing,1
143329,5683.46,34,51,4569,1.2781,9.5,3.964,1.5,4.95,78047.0,75.51,66458.7,5,21,11.0,1,5.0,15.652,5.099,2.0,1.0,2.0,1.0,1.0,158,5.063,0.0,151,Beijing,1
144525,9078.92,74,29,6488,1.62253,2.25,4.479,1.707,5.588,78047.0,75.51,66458.7,5,6,1.0,0,2.0,11.705,10.63,2.0,1.414,3.606,1.0,1.0,212,5.357,33132.0,99,Beijing,1
144526,16848.4,197,244,6488,1.72332,6.75,4.399,1.618,5.511,78047.0,75.51,66458.7,5,20,5.0,0,2.0,10.77,11.314,2.236,1.0,4.472,1.0,0.0,237,5.468,33132.0,157,Beijing,1
144527,19397.6,166,95,6488,1.34242,18.75,4.241,0.707,5.655,78047.0,75.51,66458.7,5,68,1.0,1,5.0,9.849,12.042,1.414,0.0,5.385,1.0,0.0,1137,7.036,33132.0,383,Beijing,1
144528,15427.9,132,179,6488,1.65828,10.25,4.439,0.5,6.015,78047.0,75.51,66458.7,5,27,3.0,2,9.0,8.944,12.806,1.0,0.0,6.325,1.0,1.0,1256,7.136,33132.0,269,Beijing,1
144529,9407.62,76,96,6488,1.57492,4.0,4.45,0.0,6.23,78047.0,75.51,66458.7,5,5,2.0,1,8.0,8.062,13.601,0.0,0.0,7.071,1.414,1.0,3962,8.285,33132.0,200,Beijing,1
144530,17461.1,209,193,5299,1.69251,18.5,4.376,0.5,5.927,78047.0,75.51,66458.7,5,63,4.0,6,1.0,7.211,14.422,1.0,0.0,7.0,1.0,0.0,706,6.56,35185.0,199,Beijing,1
144531,17047.5,192,372,5299,1.909,14.75,4.258,1.0,5.561,78047.0,75.51,66458.7,5,32,9.0,10,8.0,6.403,15.0,1.0,1.0,6.403,0.0,0.0,1911,7.555,35185.0,251,Beijing,1
144532,13369.5,121,233,5299,1.80438,7.0,4.213,1.0,5.498,78047.0,75.51,66458.7,5,13,6.0,3,6.0,5.657,15.0,1.0,1.0,5.831,1.0,0.0,1824,7.509,35185.0,131,Beijing,1
144533,20538.5,232,402,5299,1.82197,29.25,3.857,0.5,5.2,78047.0,75.51,66458.7,5,62,19.0,26,10.0,5.0,15.0,1.0,0.0,5.0,1.0,0.0,853,6.749,35185.0,387,Beijing,1
144534,16829.1,228,287,23934,1.67997,21.75,3.661,1.0,4.726,78047.0,75.51,66458.7,5,68,15.0,3,1.0,4.472,15.033,1.0,1.0,4.123,0.0,0.0,5330,8.581,39393.0,305,Beijing,1
144535,20742.8,295,325,23934,1.57466,21.5,3.488,0.5,4.684,78047.0,75.51,66458.7,5,61,4.0,6,15.0,4.123,15.133,1.0,0.0,3.162,1.0,0.0,8277,9.021,39393.0,550,Beijing,1
144536,23739.7,248,168,21173,1.40756,22.75,3.362,0.0,4.707,78047.0,75.51,66458.7,5,74,0.0,5,12.0,4.0,15.297,0.0,0.0,2.236,1.0,1.0,7549,8.929,37121.0,2845,Beijing,1
144537,24320.8,197,232,21173,1.56231,23.0,3.294,0.0,4.612,78047.0,75.51,66458.7,5,69,4.0,10,9.0,4.123,15.524,0.0,0.0,1.414,1.0,1.0,1876,7.537,37121.0,542,Beijing,1
144538,15099.9,133,397,21173,1.83267,13.0,3.326,0.5,4.457,78047.0,75.51,66458.7,5,24,18.0,3,7.0,4.472,15.811,1.0,0.0,1.0,1.0,0.0,2601,7.864,37121.0,415,Beijing,1
144539,18742.2,222,394,20699,1.69963,21.5,3.51,0.5,4.714,78047.0,75.51,66458.7,5,44,24.0,3,15.0,5.0,16.155,1.0,0.0,1.414,1.0,0.0,5912,8.685,40000.0,733,Beijing,1
145028,4254.83,24,3,2441,0.506438,0.75,4.622,2.118,5.624,78047.0,75.51,66458.7,5,2,1.0,0,0.0,17.029,3.162,2.236,2.0,5.099,1.414,1.414,5,1.609,30731.0,5,Beijing,1
145029,14511.1,117,60,2441,1.74175,3.25,4.521,2.0,5.53,78047.0,75.51,66458.7,5,10,3.0,0,0.0,18.028,2.236,2.0,2.0,5.385,1.0,1.0,79,4.369,30731.0,49,Beijing,1
145030,5046.68,19,10,2441,0.977946,1.75,4.56,2.118,5.537,78047.0,75.51,66458.7,5,2,1.0,0,4.0,19.026,1.414,2.236,2.0,5.831,1.414,0.0,9,2.197,30731.0,59,Beijing,1
145031,2971.65,21,3,2441,0.0,0.0,4.56,1.414,5.819,78047.0,75.51,66458.7,5,0,0.0,0,0.0,21.024,1.0,1.414,1.414,7.071,0.0,0.0,1,0.0,30731.0,40,Beijing,1
145032,11711.7,93,84,7491,1.38154,18.25,4.833,1.0,6.367,78047.0,75.51,66458.7,5,62,10.0,0,1.0,22.023,1.0,1.0,1.0,7.81,1.0,0.0,250,5.521,21842.0,100,Beijing,1
145033,12395.9,113,114,7491,1.7212,13.0,5.205,1.0,6.887,78047.0,75.51,66458.7,5,40,9.0,0,3.0,23.022,1.414,1.0,1.0,8.0,1.0,1.0,708,6.562,21842.0,317,Beijing,1
145034,11247.9,115,290,7491,1.74813,11.75,4.894,0.0,6.851,78047.0,75.51,66458.7,5,28,15.0,0,4.0,24.021,2.236,0.0,0.0,7.0,0.0,1.0,101,4.615,21842.0,136,Beijing,1
145035,16316.4,158,146,7491,1.83371,26.75,5.407,1.0,7.17,78047.0,75.51,66458.7,5,93,5.0,3,6.0,25.02,2.828,1.0,1.0,6.0,1.0,1.0,5326,8.58,21842.0,226,Beijing,1
145036,9438.07,103,26,5901,1.4706,3.75,5.375,1.0,7.125,78047.0,75.51,66458.7,5,11,1.0,0,3.0,26.019,3.606,1.0,1.0,5.0,1.0,0.0,1572,7.36,25531.0,118,Beijing,1
145037,4737.34,26,10,5901,0.0,0.75,5.727,1.207,7.535,78047.0,75.51,66458.7,5,3,0.0,0,0.0,27.019,4.243,1.414,1.0,4.0,1.414,1.0,88,4.477,25531.0,165,Beijing,1
145038,7806.81,23,5,1769,0.640649,0.75,6.07,1.118,8.051,78047.0,75.51,66458.7,5,2,1.0,0,0.0,28.018,5.0,2.236,0.0,3.0,2.236,2.0,6,1.792,7752.0,110,Beijing,1
145099,9982.05,54,116,6178,1.63042,8.5,6.237,5.531,6.519,78047.0,75.51,66458.7,5,29,2.0,1,2.0,26.019,1.0,8.062,3.0,3.162,1.414,1.0,39,3.664,20793.0,47,Beijing,1
148113,2581.69,3,3,1324,0.562173,0.0,9.401,6.026,10.751,78047.0,75.51,66458.7,5,0,0.0,0,0.0,37.802,6.708,7.81,4.243,1.0,4.123,4.123,1,0.0,15000.0,2,Beijing,1
148114,2444.14,5,0,1324,-1.0,1.0,9.153,5.338,10.678,78047.0,75.51,66458.7,5,4,0.0,0,0.0,37.202,5.831,7.071,3.606,1.414,4.472,4.472,7,1.946,15000.0,12,Beijing,1
148115,5101.4,17,11,1324,0.825129,1.0,8.935,4.783,10.596,78047.0,75.51,66458.7,5,0,0.0,1,3.0,36.62,5.0,6.403,3.162,2.236,4.123,5.0,49,3.892,15000.0,15,Beijing,1
148116,1083.82,9,5,1324,0.826113,0.5,8.445,4.243,10.125,78047.0,75.51,66458.7,5,2,0.0,0,0.0,36.056,4.123,5.657,2.828,3.162,3.162,4.123,4,1.386,15000.0,12,Beijing,1
148117,4709.85,21,17,1321,1.03626,2.5,7.885,3.5,9.639,78047.0,75.51,66458.7,5,8,1.0,0,1.0,35.511,3.162,5.0,2.0,4.123,2.236,3.162,6,1.792,15000.0,4,Beijing,1
148118,7468.79,27,21,1324,1.00768,1.5,7.349,2.736,9.194,78047.0,75.51,66458.7,5,4,0.0,1,1.0,34.986,2.236,4.472,1.0,5.099,1.414,2.236,4,1.386,15000.0,1,Beijing,1
148119,5920.47,24,20,1324,1.29,2.75,6.931,2.062,8.879,78047.0,75.51,66458.7,5,10,1.0,0,0.0,34.482,1.414,4.123,0.0,6.083,1.0,1.414,26,3.258,15000.0,0,Beijing,1
148120,5772.21,40,24,1324,1.42621,4.5,7.069,2.5,8.897,78047.0,75.51,66458.7,5,9,2.0,2,5.0,34.0,1.0,4.0,1.0,7.071,1.414,1.0,11,2.398,15000.0,344,Beijing,1
148121,11328.4,45,39,1324,1.09249,5.25,7.158,2.769,8.914,78047.0,75.51,66458.7,5,17,1.0,0,3.0,33.541,1.0,4.123,1.414,7.616,1.0,1.414,18,2.89,15000.0,8,Beijing,1
148122,3597.56,19,42,1324,1.34804,1.75,7.066,2.921,8.724,78047.0,75.51,66458.7,5,0,2.0,0,5.0,33.106,1.0,3.606,2.236,7.28,0.0,2.236,1,0.0,15000.0,5,Beijing,1
148124,3979.68,17,1,745,0.0,1.0,7.312,2.236,9.342,78047.0,75.51,66458.7,5,2,1.0,0,1.0,32.311,2.236,2.236,2.236,7.0,2.0,3.162,7,1.946,26981.0,2,Beijing,1
148153,8331.73,53,23,1206,1.03004,6.25,7.607,2.699,9.57,78047.0,75.51,66458.7,5,20,0.0,0,5.0,34.132,3.606,3.162,2.236,4.123,2.828,3.162,7,1.946,0.0,4,Beijing,1
148156,5937.23,35,4,714,0.591215,7.5,6.236,2.0,7.93,78047.0,75.51,66458.7,5,27,1.0,0,2.0,35.0,1.0,2.0,2.0,2.236,1.414,0.0,16,2.773,23862.0,8,Beijing,1
143913,9626.13,62,59,5706,1.68937,5.25,4.32,1.5,5.449,78047.0,75.51,66458.7,5,10,7.0,1,3.0,14.213,7.616,3.0,0.0,1.414,3.0,1.0,180,5.193,22904.0,155,Beijing,1
144666,15314.0,95,266,9723,1.38615,4.25,3.508,0.5,4.711,78047.0,75.51,66458.7,5,15,2.0,0,0.0,9.849,11.705,1.0,0.0,0.0,1.0,1.0,408,6.011,44728.0,229,Beijing,1
144667,20748.2,207,167,9723,1.48061,9.75,3.506,0.5,4.708,78047.0,75.51,66458.7,5,23,13.0,2,1.0,10.77,10.77,0.0,1.0,1.0,0.0,1.0,6032,8.705,44728.0,774,Beijing,1
144668,16113.9,117,219,18291,1.85983,14.25,3.626,1.207,4.594,78047.0,75.51,66458.7,5,40,5.0,5,7.0,11.705,9.849,1.0,1.414,1.414,0.0,0.0,2534,7.838,0.0,549,Beijing,1
144669,11304.6,92,91,9723,1.51985,5.5,3.656,0.5,4.919,78047.0,75.51,66458.7,5,17,2.0,0,3.0,12.649,8.944,0.0,1.0,1.0,1.0,1.0,53,3.97,44728.0,38,Beijing,1
144670,20019.8,199,431,9723,1.20589,5.5,3.927,1.0,5.098,78047.0,75.51,66458.7,5,10,0.0,0,12.0,13.601,8.062,1.0,1.0,1.414,1.0,1.414,54,3.989,44728.0,7,Beijing,1
144671,11950.3,69,85,9723,1.41506,4.0,4.355,1.414,5.532,78047.0,75.51,66458.7,5,4,4.0,1,7.0,14.56,7.211,1.414,1.414,2.236,1.414,2.236,103,4.635,44728.0,20,Beijing,1
144672,6724.71,39,12,2324,0.678428,1.0,4.568,1.618,5.748,78047.0,75.51,66458.7,5,1,1.0,0,2.0,15.524,6.403,2.236,1.0,3.162,2.236,1.414,12,2.485,22602.0,622,Beijing,1
144673,6602.97,34,33,2441,1.37646,1.75,4.942,2.081,6.087,78047.0,75.51,66458.7,5,5,2.0,0,0.0,16.492,5.657,3.162,1.0,4.123,3.162,1.0,37,3.611,30731.0,1,Beijing,1
144674,4475.57,21,7,2441,0.324928,0.0,5.52,2.769,6.62,78047.0,75.51,66458.7,5,0,0.0,0,0.0,17.464,5.0,4.123,1.414,5.099,4.123,1.414,51,3.932,30731.0,6,Beijing,1
144675,4232.05,13,22,2441,0.974444,0.75,5.915,3.5,6.882,78047.0,75.51,66458.7,5,0,2.0,0,1.0,18.439,4.472,5.0,2.0,6.083,4.0,1.414,4,1.386,30731.0,1,Beijing,1
144676,5650.98,19,21,2441,0.692363,1.0,5.888,3.0,7.043,78047.0,75.51,66458.7,5,2,0.0,0,2.0,19.416,4.123,5.0,1.0,7.071,3.606,1.0,18,2.89,30731.0,3,Beijing,1
144677,9605.54,62,30,2170,0.553728,2.75,5.906,2.236,7.375,78047.0,75.51,66458.7,5,10,0.0,0,1.0,20.396,4.0,4.472,0.0,8.062,3.0,1.414,38,3.638,30731.0,9,Beijing,1
144678,4646.02,17,19,856,1.13845,1.75,6.079,2.062,7.687,78047.0,75.51,66458.7,5,4,2.0,0,1.0,21.378,4.0,4.123,0.0,9.055,2.0,2.0,1,0.0,14655.0,7,Beijing,1
144679,2523.0,12,10,1047,1.05007,0.25,6.065,2.303,7.57,78047.0,75.51,66458.7,5,0,0.0,1,0.0,22.361,4.0,3.606,1.0,9.487,1.0,1.0,3,1.099,14655.0,10,Beijing,1
144680,5851.01,29,38,7491,1.6687,2.5,5.834,2.414,7.202,78047.0,75.51,66458.7,5,6,2.0,1,1.0,23.345,4.123,2.828,2.0,8.544,0.0,0.0,177,5.176,21842.0,16,Beijing,1
144681,3533.28,21,27,5032,0.510085,0.75,6.127,2.236,7.684,78047.0,75.51,66458.7,5,0,0.0,1,2.0,24.331,4.472,2.236,2.236,7.616,1.0,1.0,7,1.946,21842.0,2,Beijing,1
145258,12217.0,119,122,10289,1.68651,5.75,3.979,0.0,5.571,78047.0,75.51,66458.7,5,21,2.0,0,0.0,21.024,0.0,0.0,0.0,5.831,0.0,1.0,28,3.332,29008.0,48,Beijing,1
145259,14572.4,110,141,10289,1.73409,44.0,4.533,1.0,5.946,78047.0,75.51,66458.7,5,161,10.0,0,5.0,22.023,0.0,1.0,1.0,6.708,0.0,1.0,3378,8.125,29008.0,481,Beijing,1
145260,14951.7,138,158,10289,1.41255,27.75,4.663,1.0,6.128,78047.0,75.51,66458.7,5,70,27.0,6,8.0,23.022,0.0,1.0,1.0,7.616,0.0,0.0,2056,7.629,29008.0,261,Beijing,1
145261,11471.5,111,172,10671,1.66302,18.75,5.102,0.707,6.86,78047.0,75.51,66458.7,5,35,22.0,1,17.0,24.021,1.0,1.414,0.0,7.28,1.0,1.0,2894,7.97,26134.0,331,Beijing,1
145262,10823.8,89,262,5901,1.79801,20.75,5.31,1.0,7.035,78047.0,75.51,66458.7,5,57,14.0,5,7.0,25.02,1.414,1.0,1.0,6.325,1.414,1.0,637,6.457,25531.0,176,Beijing,1
145263,13896.8,107,135,5901,1.72077,16.5,5.234,1.0,6.928,78047.0,75.51,66458.7,5,41,18.0,2,5.0,26.019,2.236,0.0,2.0,5.385,1.0,0.0,1843,7.519,25531.0,256,Beijing,1
145264,9717.2,72,45,5588,1.69333,5.75,5.64,1.207,7.413,78047.0,75.51,66458.7,5,18,1.0,1,3.0,27.019,3.162,1.0,1.414,4.472,1.414,1.0,589,6.378,25531.0,126,Beijing,1
145322,12176.3,89,37,10910,1.68817,13.5,5.576,4.808,5.883,78047.0,75.51,66458.7,5,46,3.0,4,1.0,25.179,0.0,7.616,2.0,2.236,1.0,1.0,2,0.693,23287.0,4,Beijing,1
145323,13497.9,61,45,821,1.56375,2.75,5.305,3.854,5.886,78047.0,75.51,66458.7,5,6,3.0,2,0.0,24.187,1.0,6.708,1.0,1.414,1.414,1.414,170,5.136,23285.0,50,Beijing,1
